dataSetIndex,algo_index,query_nums,time
1,8,90,290
1,8,91,239
1,8,92,236
1,8,93,277
1,8,94,256
1,8,95,279
1,8,96,278
1,8,97,276
1,8,98,153
1,8,99,242
1,8,100,270
1,8,101,268
1,8,102,266
1,8,103,276
1,8,104,232
1,8,105,229
1,8,106,241
1,8,107,255
1,8,108,280
1,8,109,48
1,8,110,44
1,8,111,26
1,8,112,26
1,8,113,262
1,8,114,213
1,8,115,291
1,8,116,142
1,8,117,246
1,8,118,263
1,8,119,286
1,8,120,251
1,8,121,233
1,8,122,138
1,8,123,257
1,8,124,244
1,8,125,246
1,8,126,248
1,8,127,181
1,8,128,232
1,8,129,249
1,8,130,249
1,8,131,211
1,8,132,172
1,8,133,171
1,8,134,230
1,8,135,24
1,8,136,235
1,8,137,138
1,8,138,268
1,8,139,218
1,8,140,239
1,8,141,249
1,8,142,167
1,8,143,282
1,8,144,39
1,8,145,25
1,8,146,123
1,8,147,174
1,8,148,136
1,8,149,137
1,8,150,97
1,8,151,41
1,8,152,24
1,8,153,42
1,8,154,41
1,8,155,41
1,8,156,39
1,8,157,41
1,8,158,34
1,8,159,47
1,8,160,257
1,8,161,26
1,8,162,96
1,8,163,208
1,8,164,261
1,8,165,111
1,8,166,162
1,8,167,169
1,8,168,123
1,8,169,154
1,8,170,29
1,8,171,201
1,8,172,255
1,8,173,171
1,8,174,120
1,8,175,295
1,8,176,129
1,8,177,247
1,8,178,239
1,8,179,119
1,8,180,165
1,8,181,166
1,8,182,166
1,8,183,224
1,8,184,230
1,8,185,35
1,8,186,250
1,8,187,252
1,8,188,234
1,8,189,220
1,8,190,269
1,8,191,217
1,8,192,275
1,8,193,184
1,8,194,203
1,8,195,36
1,8,196,244
1,8,197,206
1,8,198,282
1,8,199,215
1,8,200,276
2,0,1,1132
2,0,2,994
2,0,3,989
2,0,4,981
2,0,5,992
2,0,6,999
2,0,7,963
2,0,8,985
2,0,9,988
2,0,10,995
2,0,11,993
2,0,12,1011
2,0,13,991
2,0,14,992
2,0,15,996
2,0,16,960
2,0,17,1002
2,0,18,952
2,0,19,989
2,0,20,994
2,0,21,995
2,0,22,995
2,0,23,978
2,0,24,994
2,0,25,991
2,0,26,994
2,0,27,1016
2,0,28,1051
2,0,29,1013
2,0,30,1027
2,0,31,1008
2,0,32,1036
2,0,33,1029
2,0,34,1040
2,0,35,993
2,0,36,1007
2,0,37,999
2,0,38,958
2,0,39,1042
2,0,40,1003
2,0,41,1012
2,0,42,1011
2,0,43,1013
2,0,44,998
2,0,45,996
2,0,46,985
2,0,47,995
2,0,48,995
2,0,49,996
2,0,50,998
2,0,51,983
2,0,52,989
2,0,53,990
2,0,54,985
2,0,55,986
2,0,56,988
2,0,57,980
2,0,58,1006
2,0,59,1003
2,0,60,1002
2,0,61,988
2,0,62,1010
2,0,63,966
2,0,64,995
2,0,65,997
2,0,66,998
2,0,67,992
2,0,68,986
2,0,69,990
2,0,70,986
2,0,71,989
2,0,72,999
2,0,73,982
2,0,74,991
2,0,75,987
2,0,76,1020
2,0,77,993
2,0,78,1002
2,0,79,1000
2,0,80,989
2,0,81,992
2,0,82,997
2,0,83,994
2,0,84,993
2,0,85,999
2,0,86,1023
2,0,87,998
2,0,88,983
2,0,89,1000
2,0,90,987
2,0,91,1002
2,0,92,988
2,0,93,1003
2,0,94,996
2,0,95,999
2,0,96,1018
2,0,97,1022
2,0,98,1015
2,0,99,1013
2,0,100,995
2,0,101,956
2,0,102,974
2,0,103,990
2,0,104,998
2,0,105,994
2,0,106,993
2,0,107,997
2,0,108,980
2,0,109,976
2,0,110,984
2,0,111,987
2,0,112,997
2,0,113,998
2,0,114,1011
2,0,115,988
2,0,116,1001
2,0,117,994
2,0,118,979
2,0,119,997
2,0,120,1003
2,0,121,998
2,0,122,985
2,0,123,1016
2,0,124,994
2,0,125,1003
2,0,126,1000
2,0,127,973
2,0,128,995
2,0,129,996
2,0,130,984
2,0,131,983
2,0,132,998
2,0,133,997
2,0,134,1005
2,0,135,1004
2,0,136,960
2,0,137,984
2,0,138,998
2,0,139,1009
2,0,140,1015
2,0,141,1008
2,0,142,996
2,0,143,989
2,0,144,991
2,0,145,1001
2,0,146,991
2,0,147,1017
2,0,148,997
2,0,149,996
2,0,150,986
2,0,151,1005
2,0,152,1002
2,0,153,1020
2,0,154,995
2,0,155,1023
2,0,156,1003
2,0,157,996
2,0,158,1007
2,0,159,981
2,0,160,997
2,0,161,1000
2,0,162,960
2,0,163,989
2,0,164,1003
2,0,165,997
2,0,166,988
2,0,167,975
2,0,168,996
2,0,169,974
2,0,170,1009
2,0,171,1004
2,0,172,1005
2,0,173,1000
2,0,174,1002
2,0,175,1012
2,0,176,1003
2,0,177,984
2,0,178,995
2,0,179,996
2,0,180,977
2,0,181,989
2,0,182,986
2,0,183,966
2,0,184,1002
2,0,185,1016
2,0,186,993
2,0,187,995
2,0,188,995
2,0,189,999
2,0,190,982
2,0,191,980
2,0,192,1018
2,0,193,997
2,0,194,1011
2,0,195,1015
2,0,196,1003
2,0,197,1014
2,0,198,995
2,0,199,998
2,0,200,1001
2,1,1,674
2,1,2,576
2,1,3,566
2,1,4,577
2,1,5,564
2,1,6,582
2,1,7,547
2,1,8,555
2,1,9,558
2,1,10,564
2,1,11,566
2,1,12,581
2,1,13,596
2,1,14,563
2,1,15,558
2,1,16,554
2,1,17,579
2,1,18,549
2,1,19,576
2,1,20,565
2,1,21,574
2,1,22,582
2,1,23,565
2,1,24,567
2,1,25,561
2,1,26,561
2,1,27,563
2,1,28,572
2,1,29,595
2,1,30,576
2,1,31,573
2,1,32,569
2,1,33,568
2,1,34,558
2,1,35,567
2,1,36,554
2,1,37,564
2,1,38,558
2,1,39,581
2,1,40,566
2,1,41,585
2,1,42,575
2,1,43,563
2,1,44,575
2,1,45,571
2,1,46,568
2,1,47,572
2,1,48,563
2,1,49,576
2,1,50,579
2,1,51,567
2,1,52,569
2,1,53,567
2,1,54,554
2,1,55,562
2,1,56,565
2,1,57,566
2,1,58,582
2,1,59,575
2,1,60,585
2,1,61,570
2,1,62,588
2,1,63,563
2,1,64,559
2,1,65,573
2,1,66,556
2,1,67,563
2,1,68,567
2,1,69,562
2,1,70,566
2,1,71,566
2,1,72,556
2,1,73,566
2,1,74,570
2,1,75,559
2,1,76,561
2,1,77,565
2,1,78,569
2,1,79,574
2,1,80,557
2,1,81,586
2,1,82,561
2,1,83,559
2,1,84,555
2,1,85,581
2,1,86,562
2,1,87,571
2,1,88,570
2,1,89,586
2,1,90,572
2,1,91,577
2,1,92,566
2,1,93,561
2,1,94,560
2,1,95,557
2,1,96,579
2,1,97,569
2,1,98,582
2,1,99,573
2,1,100,563
2,1,101,558
2,1,102,568
2,1,103,565
2,1,104,568
2,1,105,569
2,1,106,565
2,1,107,560
2,1,108,555
2,1,109,569
2,1,110,574
2,1,111,560
2,1,112,576
2,1,113,572
2,1,114,577
2,1,115,571
2,1,116,557
2,1,117,563
2,1,118,559
2,1,119,569
2,1,120,587
2,1,121,565
2,1,122,577
2,1,123,578
2,1,124,554
2,1,125,560
2,1,126,576
2,1,127,566
2,1,128,561
2,1,129,561
2,1,130,567
2,1,131,590
2,1,132,582
2,1,133,556
2,1,134,580
2,1,135,563
2,1,136,545
2,1,137,560
2,1,138,553
2,1,139,582
2,1,140,576
2,1,141,576
2,1,142,557
2,1,143,572
2,1,144,583
2,1,145,579
2,1,146,566
2,1,147,570
2,1,148,570
2,1,149,575
2,1,150,559
2,1,151,578
2,1,152,570
2,1,153,557
2,1,154,570
2,1,155,585
2,1,156,580
2,1,157,573
2,1,158,587
2,1,159,570
2,1,160,558
2,1,161,573
2,1,162,570
2,1,163,569
2,1,164,583
2,1,165,562
2,1,166,564
2,1,167,547
2,1,168,560
2,1,169,560
2,1,170,558
2,1,171,556
2,1,172,576
2,1,173,586
2,1,174,577
2,1,175,577
2,1,176,554
2,1,177,564
2,1,178,568
2,1,179,563
2,1,180,556
2,1,181,557
2,1,182,556
2,1,183,551
2,1,184,563
2,1,185,569
2,1,186,565
2,1,187,577
2,1,188,558
2,1,189,577
2,1,190,566
2,1,191,559
2,1,192,586
2,1,193,560
2,1,194,574
2,1,195,556
2,1,196,569
2,1,197,569
2,1,198,561
2,1,199,558
2,1,200,576
2,2,1,633
2,2,2,627
2,2,3,625
2,2,4,616
2,2,5,634
2,2,6,628
2,2,7,605
2,2,8,623
2,2,9,614
2,2,10,644
2,2,11,625
2,2,12,629
2,2,13,638
2,2,14,627
2,2,15,627
2,2,16,612
2,2,17,633
2,2,18,610
2,2,19,624
2,2,20,630
2,2,21,630
2,2,22,636
2,2,23,623
2,2,24,631
2,2,25,629
2,2,26,620
2,2,27,626
2,2,28,624
2,2,29,627
2,2,30,624
2,2,31,621
2,2,32,633
2,2,33,627
2,2,34,637
2,2,35,630
2,2,36,627
2,2,37,626
2,2,38,613
2,2,39,630
2,2,40,620
2,2,41,642
2,2,42,637
2,2,43,632
2,2,44,626
2,2,45,618
2,2,46,621
2,2,47,624
2,2,48,620
2,2,49,633
2,2,50,632
2,2,51,624
2,2,52,625
2,2,53,617
2,2,54,623
2,2,55,622
2,2,56,632
2,2,57,618
2,2,58,625
2,2,59,631
2,2,60,636
2,2,61,624
2,2,62,637
2,2,63,617
2,2,64,629
2,2,65,629
2,2,66,648
2,2,67,629
2,2,68,621
2,2,69,623
2,2,70,632
2,2,71,620
2,2,72,628
2,2,73,619
2,2,74,626
2,2,75,633
2,2,76,640
2,2,77,630
2,2,78,631
2,2,79,631
2,2,80,630
2,2,81,617
2,2,82,632
2,2,83,633
2,2,84,630
2,2,85,626
2,2,86,623
2,2,87,628
2,2,88,627
2,2,89,626
2,2,90,622
2,2,91,630
2,2,92,619
2,2,93,640
2,2,94,630
2,2,95,621
2,2,96,640
2,2,97,635
2,2,98,639
2,2,99,622
2,2,100,623
2,2,101,616
2,2,102,618
2,2,103,625
2,2,104,621
2,2,105,621
2,2,106,627
2,2,107,625
2,2,108,625
2,2,109,611
2,2,110,617
2,2,111,616
2,2,112,624
2,2,113,631
2,2,114,633
2,2,115,617
2,2,116,630
2,2,117,623
2,2,118,618
2,2,119,641
2,2,120,627
2,2,121,621
2,2,122,617
2,2,123,642
2,2,124,628
2,2,125,628
2,2,126,625
2,2,127,625
2,2,128,626
2,2,129,640
2,2,130,614
2,2,131,618
2,2,132,626
2,2,133,636
2,2,134,639
2,2,135,633
2,2,136,615
2,2,137,628
2,2,138,633
2,2,139,625
2,2,140,625
2,2,141,635
2,2,142,622
2,2,143,621
2,2,144,630
2,2,145,629
2,2,146,634
2,2,147,627
2,2,148,626
2,2,149,633
2,2,150,626
2,2,151,643
2,2,152,629
2,2,153,633
2,2,154,623
2,2,155,639
2,2,156,642
2,2,157,662
2,2,158,641
2,2,159,621
2,2,160,670
2,2,161,663
2,2,162,625
2,2,163,634
2,2,164,634
2,2,165,695
2,2,166,688
2,2,167,631
2,2,168,642
2,2,169,625
2,2,170,645
2,2,171,630
2,2,172,654
2,2,173,576
2,2,174,565
2,2,175,582
2,2,176,567
2,2,177,555
2,2,178,564
2,2,179,561
2,2,180,561
2,2,181,565
2,2,182,565
2,2,183,555
2,2,184,571
2,2,185,573
2,2,186,571
2,2,187,566
2,2,188,553
2,2,189,567
2,2,190,556
2,2,191,559
2,2,192,579
2,2,193,561
2,2,194,564
2,2,195,564
2,2,196,560
2,2,197,557
2,2,198,557
2,2,199,562
2,2,200,569
2,3,1,992
2,3,2,927
2,3,3,949
2,3,4,994
2,3,5,931
2,3,6,1045
2,3,7,942
2,3,8,792
2,3,9,822
2,3,10,783
2,3,11,891
2,3,12,1015
2,3,13,988
2,3,14,819
2,3,15,674
2,3,16,979
2,3,17,1031
2,3,18,987
2,3,19,937
2,3,20,647
2,3,21,993
2,3,22,962
2,3,23,726
2,3,24,600
2,3,25,729
2,3,26,964
2,3,27,711
2,3,28,705
2,3,29,935
2,3,30,907
2,3,31,889
2,3,32,707
2,3,33,882
2,3,34,530
2,3,35,844
2,3,36,514
2,3,37,699
2,3,38,945
2,3,39,942
2,3,40,752
2,3,41,896
2,3,42,898
2,3,43,450
2,3,44,902
2,3,45,506
2,3,46,610
2,3,47,870
2,3,48,630
2,3,49,1026
2,3,50,862
2,3,51,631
2,3,52,873
2,3,53,968
2,3,54,554
2,3,55,633
2,3,56,476
2,3,57,897
2,3,58,925
2,3,59,861
2,3,60,900
2,3,61,864
2,3,62,866
2,3,63,929
2,3,64,426
2,3,65,852
2,3,66,382
2,3,67,404
2,3,68,782
2,3,69,940
2,3,70,876
2,3,71,366
2,3,72,399
2,3,73,903
2,3,74,937
2,3,75,854
2,3,76,445
2,3,77,609
2,3,78,445
2,3,79,951
2,3,80,516
2,3,81,895
2,3,82,368
2,3,83,371
2,3,84,366
2,3,85,856
2,3,86,627
2,3,87,871
2,3,88,897
2,3,89,848
2,3,90,859
2,3,91,925
2,3,92,589
2,3,93,364
2,3,94,417
2,3,95,925
2,3,96,986
2,3,97,805
2,3,98,937
2,3,99,1048
2,3,100,460
2,3,101,911
2,3,102,867
2,3,103,549
2,3,104,488
2,3,105,799
2,3,106,559
2,3,107,406
2,3,108,529
2,3,109,824
2,3,110,954
2,3,111,463
2,3,112,807
2,3,113,831
2,3,114,836
2,3,115,843
2,3,116,330
2,3,117,565
2,3,118,832
2,3,119,815
2,3,120,907
2,3,121,700
2,3,122,924
2,3,123,876
2,3,124,336
2,3,125,533
2,3,126,842
2,3,127,938
2,3,128,327
2,3,129,314
2,3,130,872
2,3,131,850
2,3,132,772
2,3,133,297
2,3,134,875
2,3,135,785
2,3,136,878
2,3,137,575
2,3,138,313
2,3,139,867
2,3,140,902
2,3,141,904
2,3,142,352
2,3,143,491
2,3,144,1034
2,3,145,883
2,3,146,911
2,3,147,831
2,3,148,818
2,3,149,816
2,3,150,420
2,3,151,839
2,3,152,951
2,3,153,561
2,3,154,833
2,3,155,829
2,3,156,858
2,3,157,764
2,3,158,874
2,3,159,937
2,3,160,348
2,3,161,855
2,3,162,883
2,3,163,791
2,3,164,839
2,3,165,387
2,3,166,836
2,3,167,405
2,3,168,333
2,3,169,470
2,3,170,282
2,3,171,305
2,3,172,847
2,3,173,874
2,3,174,833
2,3,175,843
2,3,176,276
2,3,177,850
2,3,178,864
2,3,179,805
2,3,180,578
2,3,181,342
2,3,182,359
2,3,183,928
2,3,184,548
2,3,185,760
2,3,186,756
2,3,187,942
2,3,188,467
2,3,189,830
2,3,190,594
2,3,191,449
2,3,192,874
2,3,193,275
2,3,194,866
2,3,195,359
2,3,196,786
2,3,197,891
2,3,198,809
2,3,199,266
2,3,200,790
2,4,1,537
2,4,2,481
2,4,3,502
2,4,4,553
2,4,5,523
2,4,6,589
2,4,7,546
2,4,8,539
2,4,9,543
2,4,10,542
2,4,11,556
2,4,12,595
2,4,13,566
2,4,14,453
2,4,15,544
2,4,16,403
2,4,17,573
2,4,18,393
2,4,19,565
2,4,20,551
2,4,21,572
2,4,22,591
2,4,23,557
2,4,24,540
2,4,25,554
2,4,26,575
2,4,27,561
2,4,28,580
2,4,29,570
2,4,30,583
2,4,31,580
2,4,32,553
2,4,33,582
2,4,34,544
2,4,35,391
2,4,36,550
2,4,37,554
2,4,38,401
2,4,39,602
2,4,40,567
2,4,41,596
2,4,42,578
2,4,43,548
2,4,44,582
2,4,45,508
2,4,46,580
2,4,47,574
2,4,48,446
2,4,49,286
2,4,50,584
2,4,51,444
2,4,52,388
2,4,53,591
2,4,54,548
2,4,55,571
2,4,56,551
2,4,57,577
2,4,58,406
2,4,59,601
2,4,60,597
2,4,61,571
2,4,62,587
2,4,63,598
2,4,64,562
2,4,65,383
2,4,66,551
2,4,67,554
2,4,68,380
2,4,69,407
2,4,70,584
2,4,71,551
2,4,72,546
2,4,73,388
2,4,74,583
2,4,75,569
2,4,76,560
2,4,77,454
2,4,78,527
2,4,79,598
2,4,80,553
2,4,81,608
2,4,82,559
2,4,83,555
2,4,84,547
2,4,85,573
2,4,86,436
2,4,87,433
2,4,88,390
2,4,89,581
2,4,90,584
2,4,91,594
2,4,92,448
2,4,93,561
2,4,94,558
2,4,95,575
2,4,96,606
2,4,97,398
2,4,98,610
2,4,99,608
2,4,100,555
2,4,101,400
2,4,102,582
2,4,103,563
2,4,104,552
2,4,105,573
2,4,106,467
2,4,107,564
2,4,108,466
2,4,109,578
2,4,110,335
2,4,111,557
2,4,112,383
2,4,113,584
2,4,114,587
2,4,115,576
2,4,116,549
2,4,117,457
2,4,118,575
2,4,119,582
2,4,120,618
2,4,121,559
2,4,122,399
2,4,123,607
2,4,124,563
2,4,125,560
2,4,126,581
2,4,127,345
2,4,128,559
2,4,129,559
2,4,130,413
2,4,131,589
2,4,132,617
2,4,133,561
2,4,134,615
2,4,135,586
2,4,136,448
2,4,137,453
2,4,138,565
2,4,139,642
2,4,140,627
2,4,141,614
2,4,142,566
2,4,143,575
2,4,144,292
2,4,145,609
2,4,146,403
2,4,147,593
2,4,148,601
2,4,149,598
2,4,150,565
2,4,151,609
2,4,152,633
2,4,153,447
2,4,154,601
2,4,155,623
2,4,156,342
2,4,157,442
2,4,158,613
2,4,159,360
2,4,160,574
2,4,161,619
2,4,162,421
2,4,163,407
2,4,164,620
2,4,165,587
2,4,166,409
2,4,167,511
2,4,168,539
2,4,169,550
2,4,170,551
2,4,171,558
2,4,172,608
2,4,173,612
2,4,174,611
2,4,175,626
2,4,176,563
2,4,177,425
2,4,178,614
2,4,179,599
2,4,180,454
2,4,181,566
2,4,182,563
2,4,183,416
2,4,184,484
2,4,185,594
2,4,186,576
2,4,187,366
2,4,188,571
2,4,189,610
2,4,190,451
2,4,191,480
2,4,192,613
2,4,193,562
2,4,194,335
2,4,195,563
2,4,196,599
2,4,197,374
2,4,198,583
2,4,199,560
2,4,200,587
2,5,1,450
2,5,2,446
2,5,3,426
2,5,4,428
2,5,5,431
2,5,6,456
2,5,7,440
2,5,8,361
2,5,9,372
2,5,10,363
2,5,11,410
2,5,12,464
2,5,13,467
2,5,14,347
2,5,15,305
2,5,16,428
2,5,17,482
2,5,18,428
2,5,19,452
2,5,20,304
2,5,21,471
2,5,22,485
2,5,23,351
2,5,24,291
2,5,25,348
2,5,26,473
2,5,27,340
2,5,28,343
2,5,29,465
2,5,30,474
2,5,31,469
2,5,32,352
2,5,33,470
2,5,34,260
2,5,35,415
2,5,36,265
2,5,37,351
2,5,38,423
2,5,39,482
2,5,40,383
2,5,41,476
2,5,42,457
2,5,43,232
2,5,44,476
2,5,45,257
2,5,46,321
2,5,47,475
2,5,48,311
2,5,49,469
2,5,50,468
2,5,51,309
2,5,52,427
2,5,53,500
2,5,54,292
2,5,55,326
2,5,56,250
2,5,57,471
2,5,58,482
2,5,59,467
2,5,60,472
2,5,61,463
2,5,62,465
2,5,63,501
2,5,64,235
2,5,65,429
2,5,66,212
2,5,67,219
2,5,68,410
2,5,69,478
2,5,70,471
2,5,71,205
2,5,72,214
2,5,73,486
2,5,74,503
2,5,75,461
2,5,76,241
2,5,77,295
2,5,78,239
2,5,79,508
2,5,80,278
2,5,81,462
2,5,82,204
2,5,83,207
2,5,84,202
2,5,85,468
2,5,86,321
2,5,87,465
2,5,88,458
2,5,89,454
2,5,90,488
2,5,91,483
2,5,92,286
2,5,93,199
2,5,94,227
2,5,95,462
2,5,96,510
2,5,97,413
2,5,98,474
2,5,99,507
2,5,100,250
2,5,101,416
2,5,102,468
2,5,103,288
2,5,104,274
2,5,105,472
2,5,106,296
2,5,107,237
2,5,108,292
2,5,109,451
2,5,110,482
2,5,111,261
2,5,112,441
2,5,113,478
2,5,114,469
2,5,115,463
2,5,116,191
2,5,117,279
2,5,118,460
2,5,119,458
2,5,120,479
2,5,121,401
2,5,122,497
2,5,123,485
2,5,124,188
2,5,125,281
2,5,126,467
2,5,127,429
2,5,128,186
2,5,129,181
2,5,130,460
2,5,131,474
2,5,132,433
2,5,133,174
2,5,134,485
2,5,135,459
2,5,136,421
2,5,137,294
2,5,138,188
2,5,139,470
2,5,140,479
2,5,141,487
2,5,142,207
2,5,143,282
2,5,144,483
2,5,145,482
2,5,146,478
2,5,147,479
2,5,148,461
2,5,149,468
2,5,150,242
2,5,151,461
2,5,152,509
2,5,153,296
2,5,154,469
2,5,155,487
2,5,156,429
2,5,157,422
2,5,158,485
2,5,159,438
2,5,160,211
2,5,161,496
2,5,162,438
2,5,163,429
2,5,164,529
2,5,165,228
2,5,166,535
2,5,167,247
2,5,168,219
2,5,169,286
2,5,170,173
2,5,171,230
2,5,172,502
2,5,173,511
2,5,174,471
2,5,175,484
2,5,176,166
2,5,177,468
2,5,178,476
2,5,179,468
2,5,180,296
2,5,181,204
2,5,182,217
2,5,183,427
2,5,184,276
2,5,185,465
2,5,186,458
2,5,187,492
2,5,188,261
2,5,189,483
2,5,190,295
2,5,191,251
2,5,192,500
2,5,193,170
2,5,194,428
2,5,195,218
2,5,196,466
2,5,197,500
2,5,198,463
2,5,199,162
2,5,200,479
2,6,1,1034
2,6,2,732
2,6,3,1067
2,6,4,1206
2,6,5,1196
2,6,6,1158
2,6,7,1072
2,6,8,1081
2,6,9,896
2,6,10,1044
2,6,11,729
2,6,12,907
2,6,13,835
2,6,14,395
2,6,15,864
2,6,16,446
2,6,17,877
2,6,18,374
2,6,19,884
2,6,20,874
2,6,21,886
2,6,22,592
2,6,23,508
2,6,24,910
2,6,25,537
2,6,26,750
2,6,27,488
2,6,28,488
2,6,29,751
2,6,30,674
2,6,31,656
2,6,32,791
2,6,33,628
2,6,34,771
2,6,35,465
2,6,36,561
2,6,37,704
2,6,38,374
2,6,39,747
2,6,40,836
2,6,41,542
2,6,42,839
2,6,43,784
2,6,44,658
2,6,45,597
2,6,46,453
2,6,47,572
2,6,48,268
2,6,49,427
2,6,50,490
2,6,51,293
2,6,52,462
2,6,53,798
2,6,54,718
2,6,55,446
2,6,56,595
2,6,57,774
2,6,58,474
2,6,59,392
2,6,60,589
2,6,61,829
2,6,62,453
2,6,63,782
2,6,64,810
2,6,65,441
2,6,66,802
2,6,67,545
2,6,68,436
2,6,69,457
2,6,70,740
2,6,71,587
2,6,72,774
2,6,73,497
2,6,74,654
2,6,75,761
2,6,76,780
2,6,77,240
2,6,78,758
2,6,79,558
2,6,80,788
2,6,81,667
2,6,82,572
2,6,83,769
2,6,84,573
2,6,85,819
2,6,86,293
2,6,87,599
2,6,88,465
2,6,89,818
2,6,90,573
2,6,91,502
2,6,92,287
2,6,93,785
2,6,94,523
2,6,95,769
2,6,96,564
2,6,97,442
2,6,98,499
2,6,99,452
2,6,100,550
2,6,101,331
2,6,102,774
2,6,103,436
2,6,104,764
2,6,105,512
2,6,106,255
2,6,107,873
2,6,108,407
2,6,109,818
2,6,110,435
2,6,111,783
2,6,112,483
2,6,113,471
2,6,114,504
2,6,115,791
2,6,116,586
2,6,117,257
2,6,118,810
2,6,119,725
2,6,120,536
2,6,121,770
2,6,122,620
2,6,123,605
2,6,124,800
2,6,125,824
2,6,126,830
2,6,127,343
2,6,128,647
2,6,129,790
2,6,130,562
2,6,131,785
2,6,132,516
2,6,133,751
2,6,134,388
2,6,135,665
2,6,136,343
2,6,137,291
2,6,138,800
2,6,139,586
2,6,140,720
2,6,141,476
2,6,142,802
2,6,143,454
2,6,144,327
2,6,145,593
2,6,146,497
2,6,147,466
2,6,148,770
2,6,149,538
2,6,150,803
2,6,151,653
2,6,152,457
2,6,153,239
2,6,154,763
2,6,155,370
2,6,156,361
2,6,157,468
2,6,158,439
2,6,159,349
2,6,160,808
2,6,161,445
2,6,162,339
2,6,163,439
2,6,164,658
2,6,165,793
2,6,166,475
2,6,167,672
2,6,168,767
2,6,169,320
2,6,170,748
2,6,171,582
2,6,172,401
2,6,173,322
2,6,174,358
2,6,175,348
2,6,176,415
2,6,177,575
2,6,178,676
2,6,179,817
2,6,180,242
2,6,181,583
2,6,182,612
2,6,183,339
2,6,184,662
2,6,185,490
2,6,186,597
2,6,187,407
2,6,188,845
2,6,189,530
2,6,190,237
2,6,191,239
2,6,192,358
2,6,193,728
2,6,194,347
2,6,195,798
2,6,196,564
2,6,197,461
2,6,198,699
2,6,199,546
2,6,200,496
2,7,1,1063
2,7,2,706
2,7,3,1194
2,7,4,1137
2,7,5,509
2,7,6,1131
2,7,7,1027
2,7,8,411
2,7,9,329
2,7,10,144
2,7,11,192
2,7,12,667
2,7,13,578
2,7,14,90
2,7,15,271
2,7,16,336
2,7,17,810
2,7,18,323
2,7,19,173
2,7,20,413
2,7,21,451
2,7,22,478
2,7,23,168
2,7,24,55
2,7,25,146
2,7,26,134
2,7,27,47
2,7,28,131
2,7,29,159
2,7,30,410
2,7,31,389
2,7,32,83
2,7,33,386
2,7,34,77
2,7,35,286
2,7,36,30
2,7,37,289
2,7,38,244
2,7,39,450
2,7,40,366
2,7,41,413
2,7,42,126
2,7,43,75
2,7,44,427
2,7,45,116
2,7,46,44
2,7,47,347
2,7,48,32
2,7,49,451
2,7,50,374
2,7,51,110
2,7,52,295
2,7,53,479
2,7,54,81
2,7,55,90
2,7,56,161
2,7,57,151
2,7,58,106
2,7,59,381
2,7,60,378
2,7,61,371
2,7,62,360
2,7,63,455
2,7,64,88
2,7,65,254
2,7,66,116
2,7,67,68
2,7,68,239
2,7,69,105
2,7,70,355
2,7,71,79
2,7,72,69
2,7,73,138
2,7,74,402
2,7,75,323
2,7,76,39
2,7,77,51
2,7,78,28
2,7,79,419
2,7,80,171
2,7,81,408
2,7,82,53
2,7,83,96
2,7,84,52
2,7,85,364
2,7,86,59
2,7,87,357
2,7,88,145
2,7,89,460
2,7,90,316
2,7,91,317
2,7,92,105
2,7,93,60
2,7,94,49
2,7,95,428
2,7,96,379
2,7,97,243
2,7,98,380
2,7,99,380
2,7,100,46
2,7,101,201
2,7,102,331
2,7,103,51
2,7,104,128
2,7,105,293
2,7,106,44
2,7,107,37
2,7,108,55
2,7,109,351
2,7,110,362
2,7,111,121
2,7,112,241
2,7,113,300
2,7,114,339
2,7,115,307
2,7,116,33
2,7,117,29
2,7,118,373
2,7,119,375
2,7,120,402
2,7,121,129
2,7,122,114
2,7,123,381
2,7,124,27
2,7,125,218
2,7,126,277
2,7,127,357
2,7,128,31
2,7,129,23
2,7,130,304
2,7,131,150
2,7,132,296
2,7,133,34
2,7,134,365
2,7,135,272
2,7,136,186
2,7,137,51
2,7,138,27
2,7,139,342
2,7,140,368
2,7,141,267
2,7,142,40
2,7,143,36
2,7,144,330
2,7,145,160
2,7,146,100
2,7,147,284
2,7,148,428
2,7,149,303
2,7,150,67
2,7,151,386
2,7,152,398
2,7,153,80
2,7,154,327
2,7,155,333
2,7,156,297
2,7,157,257
2,7,158,367
2,7,159,350
2,7,160,34
2,7,161,278
2,7,162,186
2,7,163,235
2,7,164,373
2,7,165,83
2,7,166,317
2,7,167,58
2,7,168,50
2,7,169,35
2,7,170,27
2,7,171,19
2,7,172,372
2,7,173,325
2,7,174,350
2,7,175,332
2,7,176,10
2,7,177,288
2,7,178,312
2,7,179,392
2,7,180,78
2,7,181,54
2,7,182,49
2,7,183,185
2,7,184,216
2,7,185,268
2,7,186,246
2,7,187,385
2,7,188,207
2,7,189,317
2,7,190,78
2,7,191,32
2,7,192,284
2,7,193,32
2,7,194,282
2,7,195,88
2,7,196,296
2,7,197,347
2,7,198,270
2,7,199,7
2,7,200,205
2,8,1,1249
2,8,2,1102
2,8,3,1416
2,8,4,1455
2,8,5,798
2,8,6,1662
2,8,7,1328
2,8,8,923
2,8,9,1117
2,8,10,495
2,8,11,431
2,8,12,1392
2,8,13,1193
2,8,14,433
2,8,15,610
2,8,16,946
2,8,17,1240
2,8,18,907
2,8,19,1137
2,8,20,852
2,8,21,1217
2,8,22,1174
2,8,23,734
2,8,24,100
